gene_id,Groups,TCGA.BH.A1EV,TCGA.BH.A1F8,TCGA.BH.A1F0,TCGA.AC.A2FM,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FH,TCGA.BH.A203,TCGA.BH.A1EU,TCGA.BH.A1FM,TCGA.BH.A1FR,TCGA.BH.A1EW,TCGA.BH.A208,TCGA.BH.A1FJ,TCGA.BH.A1EN,TCGA.BH.A1FN,TCGA.BH.A1FE,TCGA.BH.A1ET,TCGA.BH.A204,TCGA.BH.A1EO,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A1FB,TCGA.BH.A1FG,TCGA.BH.A209
 , ,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Late,Late,Late,Late,Late,Late,Late,Late
ENSG00000128422.14,na,1.939826718,1.603102297,5.646518588,4.858525806,0.480185078,0.425654188,4.476496798,3.895617817,3.164828026,0.317740903,2.352352909,2.939197617,8.465068769,2.099732928,0.016029283,1.984077534,5.174630189,2.690394889,0.265671981,1.478867244,5.921809385,3.06014937,6.133065194,2.909584484,0.061737696
ENSG00000187608.7,na,4.781634871,6.949138416,7.70605273,5.053153435,2.771583769,7.204804087,5.344618661,4.501144553,3.709431529,2.413821664,5.135548132,7.768343435,4.132295419,6.56567833,3.001982258,7.242728933,4.975295819,3.035665955,1.385090401,3.948664818,7.396729273,5.861840863,4.022783382,7.089676905,6.797800581
ENSG00000211452.9,na,2.248896249,1.254875886,1.688560281,0.110432805,0.691242932,0.237370552,0.578051231,3.04009262,0.238004942,0.392909038,1.494530711,0.586154139,0.543767871,5.117192097,0.298411908,3.414390605,0.421687893,0.127376053,0.635042576,4.335183111,3.444749705,0.056318629,3.734121417,7.16822566,3.469101146
ENSG00000211899.6,na,0.89329058,4.225434458,10.52366046,3.562312336,0.539917446,4.990048334,7.149564355,5.987797825,7.065577302,0.57232993,3.575952004,5.651960975,6.584041875,5.387477645,0.751595895,4.40967049,5.445997407,5.460537958,0.394131792,2.101769716,6.153105634,10.0523256,6.863916821,3.811890829,8.820801207
ENSG00000150667.6,na,0.963674124,4.157092727,0.169727643,4.230581891,2.984975809,0.773937616,1.00156112,1.973607157,1.876760261,5.381742118,2.671117504,2.142293776,0.247817719,3.874061621,0.144903936,1.501630812,3.347655484,3.819984668,3.798624387,2.199839297,0.07718391,0.079207775,2.041677215,4.142049803,0.513558405
ENSG00000137745.10,na,4.195993304,5.887051746,3.012929187,0.225124075,7.990606524,6.924309327,2.505580711,2.768210023,1.564888501,6.596474785,0.888283389,1.593614818,4.713937558,4.387705267,1.26917906,4.316825961,3.226873941,1.600660994,0.951580975,6.590410644,1.050283768,1.65429553,3.837790561,3.295296366,4.630680764
ENSG00000162738.5,na,4.397064122,3.382573027,3.629921782,0.471256511,0.7638074,1.155697391,3.510676426,3.982982786,4.007954594,1.238809038,0.68678132,4.116631506,2.302364445,4.580460537,0.419064351,4.257201747,2.400171122,3.811551074,0.502747077,3.002977428,2.304354468,4.952117333,2.550893866,0.933234935,0.540414154
ENSG00000151365.2,na,1.619207216,8.125423926,1.361253954,2.406421463,5.054208321,4.182798863,1.765876379,2.358307489,4.160208602,4.800871779,1.104580841,3.488311925,0.814722134,0.236870424,1.401511927,0.638138769,4.200428134,1.468478626,0.672870935,1.276772699,0.616197161,0.018487032,3.930407272,4.27186953,2.996376847
ENSG00000169245.5,na,3.079865348,4.077238646,8.510474918,2.272367972,2.843910359,6.135765579,2.277664453,5.774517879,4.872091265,3.217498594,4.940873578,4.15484515,3.869072687,2.514629813,2.026129967,6.697951406,6.344912199,3.840587882,2.355502901,5.052087119,6.564951155,8.832544637,5.084763169,4.926820853,7.641448112
ENSG00000047457.12,na,0.684038826,3.727893453,3.513615806,0.379447804,4.67307501,0.413479307,1.097550863,5.222211191,2.345274537,0.816267553,0.216569116,6.674679881,0.805279588,0.016474503,0.89871966,2.266699926,1.789903943,0.255118303,0.028125505,4.598149791,1.548107832,0.500844312,4.330463586,1.179146926,3.576891408
ENSG00000163220.10,na,7.101351388,4.128850079,7.55088682,2.565491893,6.148594501,2.550127665,2.910948297,8.722733798,4.090723558,5.79374234,2.704237406,5.905356358,4.575547806,1.668260741,1.971925794,5.456017218,3.642678043,1.544274331,2.463695168,5.148416012,11.24769884,3.765045953,5.285287945,3.534597249,5.408576189
ENSG00000134824.12,na,3.799435362,0.896866906,3.526380871,1.108029145,5.236402327,1.524991477,1.428232994,5.49019674,0.898210255,4.873040318,2.505513956,5.526134418,3.31577531,6.263395571,0.461122357,4.518460365,2.960168968,1.115867877,1.427468259,1.429253981,1.225575066,5.022708522,3.381106353,1.81262976,4.309251392
ENSG00000153002.10,na,0.012763746,7.296852041,0.062533448,0.414448266,0.213236132,0.213903016,8.688221487,0.023309849,5.432739414,3.160422371,11.68547626,0.076040497,0.144119162,0.045211111,0.035413989,2.824059107,1.852002133,7.901135308,9.85145207,1.271118501,0.107268391,0,0.932929521,1.654387601,0.034655841
ENSG00000156689.5,na,0.855039316,1.27946808,4.154060895,0.182292184,4.679866429,2.622657211,2.85592939,3.831175957,1.224120169,0.789715757,0.693044043,0.724175924,6.498240952,0.957669951,0.043824901,4.362354187,4.285240781,1.042699555,1.84172809,0.69631499,1.774073635,0.694051219,4.29901685,0.282211815,0.974968374
ENSG00000113739.9,na,4.138702452,2.468168299,2.15466662,8.091530833,1.578195546,5.812481585,5.515220019,3.390160077,6.91539019,3.257857969,3.631475055,4.85598455,1.431453101,7.753109614,0.624035703,3.877480713,5.238798328,6.63760446,5.484890314,6.365902857,4.509500146,2.193044418,6.522254129,8.447241393,5.056623231
ENSG00000003989.15,na,4.572356429,1.558705382,2.352379837,5.18700065,3.653768146,1.690908802,4.197835734,0.916255203,6.327175802,7.694954282,7.317119517,4.307697988,2.18973204,0.363112698,3.41605583,5.690047892,5.300713881,5.9692578,5.736704593,4.481833212,0.919128293,0.36434835,3.990042438,4.707394743,3.769887232
ENSG00000101443.16,na,4.203097388,1.535309387,6.096414295,1.529465754,2.532279618,3.716668956,4.069815725,2.722759687,7.16089736,4.906897792,6.722440804,5.313085774,4.26113549,5.17817886,0.180549383,5.949942867,4.824761624,8.402058461,0,0.206015743,4.305676965,2.189219568,4.403298122,6.970513403,0.547460347
ENSG00000105048.15,na,1.806437947,4.261634713,0.183659027,4.166678531,0.740465454,3.499259588,1.770225989,3.798551945,0.052118909,3.745725443,3.579298805,3.439833037,0.136278682,4.189005852,4.066844516,5.158695627,1.367095413,2.090863081,3.976304008,3.051688477,0.565816982,4.067071138,0.597984592,0.849617921,2.796173584
ENSG00000211593.2,na,0.530624319,2.239718888,6.685646001,0,0,0,2.100447781,3.127807716,3.766599668,0,2.06116489,3.583659002,2.082084674,0,0,0,2.666197536,0.636280944,0,0,2.397208425,5.172435571,3.44667971,0,4.689955614
ENSG00000211669.2,na,1.236765946,3.65099126,6.640968811,0.27950108,0.049085073,2.462352491,4.04151848,4.180035393,1.98124348,2.147771004,3.312428848,2.55870213,4.858898112,0.239885536,1.045980761,0.861429196,4.711682026,3.146996042,0.639838678,0.425977025,2.275412884,12.34360765,5.734678047,2.058495976,7.683221985
ENSG00000235123.4,na,1.182745054,4.039354271,0,1.312287586,3.167056286,0.106886684,0.129856871,0.232707449,0.109702653,1.633764632,0.019535223,3.569123144,0,0.044853004,6.523488232,0.018251205,0.700093591,0,0.209875137,4.648953062,0.018772007,0,4.208154982,3.167757959,2.982812865
ENSG00000242265.4,na,0.187644136,2.205672596,5.959540965,7.982064536,2.642587823,6.874752476,3.967170464,2.886577125,2.476480903,5.056727296,2.383586673,1.894147447,1.452214708,0.1541192,0.835070929,4.305040072,5.519481771,1.672921203,4.497966625,4.784733437,6.803185613,3.831352833,7.007439432,0.72313686,2.529522412
ENSG00000211652.2,na,1.265495953,1.487457086,5.337205084,0.51466326,0,0.145357413,4.611248862,3.871084916,1.945709392,0.43071285,1.525674177,2.135997507,4.527694033,0,0,1.300080738,3.214125679,2.985690963,0,0.096092928,2.147338951,12.05204347,3.602916423,1.371207641,7.798037896
ENSG00000100867.13,na,0.996311342,5.427196796,0.037690084,7.22909659,3.713258093,0.911041369,0.227607164,5.65795804,0.225414349,6.447330024,0.131920376,2.171004839,0.158193286,0.837826854,0.005401871,0.103685429,0.636614251,1.757924163,0.345054649,0.233235984,0.217241438,0.059465757,3.364642395,7.935554376,0.150690937
ENSG00000211937.3,na,0.487708283,3.363005959,4.829325566,0.120776271,0,0.147915784,3.491603472,4.192530684,1.984739246,0.055711175,2.76677282,3.255448543,3.40481181,1.150040729,0.053101955,0.162417192,2.378475569,2.251397367,0,0.506806841,4.060967497,9.455489677,3.02084154,1.387504068,7.498914611
ENSG00000166106.3,na,4.611245637,3.519460603,2.085231652,4.61744029,1.201547752,2.180234693,2.998629307,2.256946103,4.000312042,0.214156422,7.198881269,4.147226693,0.686429734,4.152714297,0.330349036,0.677583371,2.640719779,5.27938561,5.636647146,2.475612122,0.527136334,0.25034609,3.353413923,5.005674075,4.48231052
ENSG00000162989.4,na,0.009587779,0.01094426,0.029663837,0.352587487,3.366983841,0.007725996,0.462726599,5.468412366,3.317918052,6.434961625,4.137216148,0.020531,0.06834007,0.069854274,0.0040296,0.031710768,0.025093251,3.553856755,2.250950866,0.015021456,0.013133121,0,0.843947345,5.091333721,0.023494476
ENSG00000121270.14,na,3.739624701,4.061777766,0.041324493,0.219102569,3.811084224,0.9112242,1.874104312,5.779856386,1.172421678,0.204150215,2.690588716,2.72485667,1.130635087,4.318327803,1.042815205,1.622749092,2.791835659,1.614163634,0.143770986,0.434413652,0.213989295,3.491386811,4.140053762,4.066458293,0.268763962
ENSG00000211649.3,na,1.529449789,1.380455177,9.639489019,0.95832555,0.313697886,0.050097475,3.801863057,6.446542044,3.624252628,0.05471721,2.089939212,2.364556932,4.192012166,0.149026876,0,1.928980106,3.807076626,2.776981012,0,0.096092928,3.458042189,4.149999024,3.49587644,1.156930082,3.225775464
ENSG00000278621.1,na,0.850321013,4.349788116,0.748811493,5.404382458,2.516992164,0.785896487,1.369482497,2.3057116,2.610073794,5.588223642,4.075852923,1.727984649,0.401921579,4.552220949,0.281609909,1.13675326,4.118566266,4.019468575,4.947738183,1.493052353,0.338311666,0.264827481,2.219306357,4.43986261,0.480679486
ENSG00000213058.3,na,2.983430715,0.148061238,4.264687825,0.127575459,2.076598103,3.487032386,3.513878253,4.09135186,3.798995288,0,0.266229022,0,0.175167724,0,3.603519002,3.023009193,3.164928295,0.198503426,0.264434436,2.732276964,0,0.059924155,3.988669644,3.477629871,0.159003723
ENSG00000238178.5,na,2.61203385,1.206831582,0.119491663,0.148358889,0.349334512,0.277435202,1.164473799,0.122877659,3.887451003,6.311140778,1.048466306,4.071901763,0.280055521,0.14157399,0.065579435,1.582715232,5.642930699,4.523383889,0.799610177,1.061877189,0.155795209,0.052780072,3.497030535,2.984836966,3.510480358
ENSG00000188488.12,na,3.61366791,7.494722853,0.966166071,7.020596152,3.243646616,4.647212513,5.084766435,0.97363861,0.599960987,2.242877966,0.173472671,5.289494524,1.277584297,4.319816424,1.532148774,0.899221462,2.760557887,4.836720723,4.12877876,2.909109831,0.344874045,0.039946207,3.844541823,3.369906534,2.740291484
ENSG00000241294.1,na,0.474918624,1.652405905,6.623088488,0.7090678,0.141120003,0.231935312,4.021240254,4.409108542,2.666719667,0.15637037,2.413760053,3.490807646,3.859076995,0.363417529,0.05149686,0.429195604,3.782989019,3.400516004,0,0.626611661,3.12478099,7.693426518,3.689385109,1.094730021,6.113957951
ENSG00000239855.1,na,1.353853769,2.755700514,5.918895593,0.761184368,0.909869862,2.053244453,4.265473498,3.729385673,3.944527262,0.516827347,2.357608505,4.448347954,5.211836709,0.102325021,0.200609411,0.775009366,3.841513011,2.920037649,1.418948316,0.097315602,4.218783919,5.439423462,5.997826639,1.426606949,5.159323979
ENSG00000189058.7,na,6.675098818,7.838167176,5.652121682,7.939942453,8.009795725,3.711413298,7.68503637,8.94695671,6.862683624,4.58032887,3.895879997,10.00617,5.648575421,1.873185535,5.758844114,2.478177233,6.807391365,8.367851281,2.89793368,5.602595131,5.652779719,0.726566401,7.723700325,5.458237246,4.3651637
ENSG00000185686.16,na,3.352474505,6.64298229,4.710826179,0,0.005096376,0,0.01057363,7.29056592,0.0450709,3.376669751,0.009187331,7.191324505,0.017506519,0.249350227,0.03742445,5.160173322,0.265269781,0.047509478,0,0.020126858,3.355664533,2.400403275,0.067635756,0.005825358,4.445034698
ENSG00000069535.13,na,4.496562316,6.688891837,2.89479797,1.674499242,2.664873675,3.639564724,5.340084908,1.968375451,5.436546426,3.705525922,1.81527492,5.664131379,2.646330058,0.610265873,0.361017515,3.170005236,7.173302942,2.54185776,0.34045494,7.429315509,2.792916377,1.293194608,7.366910441,2.148627048,3.836919789
ENSG00000211650.2,na,0.595142159,4.22408183,3.635500006,0.543272165,0.182182043,0.185317605,3.861431895,6.723422143,1.813359296,0.775896905,1.107147479,1.189365662,2.993730981,0.233748999,0,0,2.823398922,1.514517395,0,0.26348991,1.685990505,6.575205683,5.947235113,1.182435547,5.577885456
ENSG00000112936.17,na,0.146308333,0.536680389,4.662294502,1.671997554,4.125464593,0.069685349,4.199034088,1.22640174,4.519332664,0.012279991,2.22367412,3.662097945,0.843300235,0.184426548,0.908006275,0.006207471,3.63559934,2.630501488,0.261099875,2.656586366,1.479038914,0.012492243,5.077205422,1.105795177,2.105148347
ENSG00000180730.4,na,3.994929032,5.121181975,1.940237157,0.558929206,7.455919492,1.09868111,3.121747963,2.412848668,1.436628306,4.480552762,0.934097652,3.011783162,1.493419056,3.822723817,0.51214047,5.300863096,5.502442811,1.401852666,1.531298791,6.202841414,0.439818898,0.795650414,5.224559372,3.861755517,0.692159951
ENSG00000171428.12,na,6.710548505,4.251094254,1.353336384,6.5012218,4.794497239,3.339253456,2.4527952,2.354700379,7.901757294,6.593367791,3.517531574,4.839139486,1.275499709,7.540335429,1.867258795,3.543932276,5.20493348,8.074000087,5.836393326,4.866616914,0.958584807,0.572875165,4.655468229,5.833705283,2.762560853
ENSG00000235584.2,na,2.887709418,2.681118867,0.01350784,3.897987727,2.300910982,1.186822422,3.788412057,1.620750776,2.802664803,0.498037075,5.097316029,0.491217097,0.077126331,5.196471523,0,0.312102893,1.384972155,5.212787328,4.978266214,4.042124679,0,0,1.78816651,5.833664084,2.176005963
ENSG00000171236.9,na,5.046809436,3.328801807,2.519537883,0.43608734,4.133963615,1.749373129,1.549807976,0.560124137,4.916326808,3.183460101,0.225703158,5.689860638,0.715758735,0.274414692,0.4018225,2.826964077,1.999919551,4.912580367,0.836660543,3.307985974,1.946517641,0.225451361,4.179759433,6.748925697,1.956451315
ENSG00000126010.5,na,2.863753858,1.306553338,0.113504638,0.24880146,0.391370452,0.225590453,1.273788439,0.111378307,3.949454927,6.142808364,1.009110932,4.415462797,0.363676605,0.36691066,0.102282477,1.944385211,5.905115027,4.633187715,0.968889242,0.952151225,0.051067778,0.011279498,3.697387136,2.994172425,3.68400899
ENSG00000211956.2,na,1.968663172,3.298987337,6.728993877,1.051527495,0.520210761,0.626819493,3.517030724,3.324570306,5.478181604,1.029817176,3.772011567,4.07002233,5.006622676,0.793424411,0.360025962,1.396597565,4.487482288,2.623092651,0.206507305,1.33612153,3.869015108,8.743781742,4.855260356,1.921221741,7.785696795
ENSG00000211951.2,na,1.274315104,4.92611398,6.549433355,0.562158992,0.04971826,0,3.77419339,4.592252611,0.70385133,0.475721224,4.587394465,1.034482259,3.059781238,0.286795483,0,0.306197869,3.410563906,1.707849595,0,0.273568167,2.272311197,7.013010736,4.390523806,1.085744941,3.689322937
ENSG00000165272.13,na,5.129028237,0.538473362,5.457557857,0.542555157,1.568725323,0.813378894,2.562652465,3.763328424,2.422427269,1.140528433,5.19435316,2.569455757,5.616164271,6.536284119,5.421039623,2.447184718,3.038737763,5.048744504,0.403113673,1.35483669,1.996742431,2.081298762,2.079773693,4.619303679,2.564473959
ENSG00000240864.3,na,1.611535527,3.550638686,9.839218456,1.524753167,0.545408569,0.238720977,4.041234997,4.914663848,5.743680664,0.519123853,3.597086885,3.881379318,5.119889818,0.151646498,0.104318551,1.24509883,3.6153753,3.182712352,0.183590175,0.189414186,3.984822597,6.289569694,3.181912913,2.379140518,6.173880038
ENSG00000188505.4,na,2.734177259,0.53471416,4.833555938,0.08189106,3.811624037,0.114408877,0.724919377,5.086103483,0.520086592,6.929492256,0.212259463,0.30877242,6.282207233,3.917107791,5.128023448,2.175764882,1.251251917,0.322222876,0.029625406,0.416998347,7.530731887,2.6599055,2.360716538,1.008307238,1.643380388
ENSG00000138755.5,na,1.967185285,2.747868894,5.793980723,3.037331626,1.499944695,2.20150183,2.172034981,6.901484529,5.674650048,1.702250035,3.680395713,4.139036467,4.112124412,0.864409767,1.646641884,2.729083401,7.639352645,4.255246575,1.627292551,5.024121192,4.572144666,6.773975795,6.579234479,2.200201017,7.707366182
ENSG00000111341.8,na,10.32101995,9.396544612,8.952489428,7.328618747,8.151532903,6.284535761,9.338626678,10.32036911,10.99018984,6.021775084,6.328878381,10.40070577,8.690227885,5.14514565,4.641700005,9.654239352,8.073001175,10.38052591,11.96607178,8.475602042,6.975443402,3.687276909,10.37967872,13.03288572,6.810894231
ENSG00000240382.3,na,1.94867577,5.233078526,4.177781743,0.905503089,0.992441635,1.389299744,5.102325908,5.842956921,3.988119839,0.772885622,3.741713017,3.968062077,5.386963806,1.330423943,0,2.466785319,4.12070798,3.081876639,0.03863469,0.189414186,5.289958204,4.608336123,4.87008848,2.321995952,6.490482438
ENSG00000211947.2,na,2.277998432,4.252918611,8.130650217,0.941949084,0.489413646,1.0753932,4.788622502,4.378699126,2.861630702,0.352624298,3.243187364,4.436107265,7.981241949,0.777795344,0.758851401,1.554778088,4.497656555,3.622439061,0,0.747032489,4.150278957,9.76686614,5.534391311,1.397213006,9.295300191
ENSG00000211653.2,na,3.138025102,7.72165171,7.814284559,2.920090244,1.647769331,1.487971731,6.591730222,7.246645783,3.268120395,3.02979511,5.129779626,5.77724855,6.480370567,4.893362195,0.467842028,5.369440656,6.125297191,4.544240345,0.265027963,1.951096291,6.29832373,8.177193994,6.63498157,4.274326278,7.190402539
ENSG00000211962.2,na,1.501391252,3.233293051,6.407506945,0.488656219,0.192531323,0.522212886,4.95985631,4.751120132,3.864396108,0.184378058,3.4222682,4.642529345,4.981123984,1.076356267,0,1.724088216,4.036942655,3.001915968,0.170317208,1.777796745,2.547417861,4.513758123,4.884369699,1.951653794,5.230236758
ENSG00000260318.1,na,2.998726386,0.377516268,0.476824078,0.690713233,0.45712875,0.250746035,0.331493732,5.418382314,0.91243083,0.635765895,4.820552691,0.225142992,0,3.372056442,0.178665876,3.959800532,3.706046305,0.710895865,8.091463455,0,3.503968987,4.228535735,0.931743626,7.904627122,5.026808048
ENSG00000134184.11,na,1.22543772,0.160610528,0.076525349,0.99425069,5.529260743,0.112678299,3.434411287,5.28299114,0.045153334,4.458810602,0.093835687,1.676819774,0.110366963,5.192569714,0.016187919,0.038290838,0.071157112,0.087992686,3.673826752,1.471664765,0.013245011,1.631113142,0.100480557,6.214416863,3.739688081
ENSG00000186847.5,na,0.911739581,1.467203468,5.567285224,4.403569942,0.15221651,0.017106697,5.963606189,3.393578297,4.725420315,0.281322233,3.379869403,3.21999795,6.62296329,1.23454444,0.017817208,1.410743709,4.969143497,3.326452359,0.553624278,0.802404397,3.072901663,1.05333089,6.946598321,3.50147294,0
ENSG00000104332.10,na,0.770698061,1.005492362,7.632893881,2.016834274,2.274553451,0.242293375,6.724397815,2.279012453,4.617120678,0.412883806,2.389504301,4.783154735,4.686076934,0.589309145,0.431123626,1.307941733,4.318937074,3.977333856,0.17817045,2.235526785,7.191839091,2.966845653,7.06872727,2.169926694,1.346821137
ENSG00000211640.3,na,2.088779249,4.055524767,4.52136579,0.906258529,0.514862179,0.360499186,4.656803731,4.349344447,2.667214342,0.779593195,3.835687196,2.60880977,5.719311645,1.549820966,0.607124757,2.172019414,4.626952196,3.133638524,0.092032935,0.554042735,8.497859234,10.11310587,3.528230389,2.107585462,7.033872756
ENSG00000211663.2,na,3.187524008,3.701389952,7.70068981,2.391284294,0.191233085,1.945117032,5.959916269,4.189664712,8.374347463,1.410331454,4.191547292,4.508932231,6.932473001,2.395063534,0.645139568,2.339767354,5.664585505,3.935784265,0.407689663,1.134693006,9.328838506,11.68996489,5.765143339,3.988092882,8.225841848
ENSG00000142973.11,na,2.517565617,2.661457842,0.641343196,0.431027948,0.177946586,4.859843169,4.272222662,0.431910397,0.78350815,1.062273102,4.944073751,1.089627801,3.555584117,3.975656433,0.254008544,6.135895133,3.690963509,1.94794965,0.826928055,4.469374148,0.288025985,0.012571329,4.26210754,2.851960603,4.265540596
ENSG00000207834.1,na,3.772919623,3.337738371,4.951130649,0,0.354238573,0.511086135,5.448431463,0.569312252,1.967793459,0.696081538,2.864008533,3.462527385,7.30947144,0,0,0.95485918,4.648342049,2.338914571,0,0.35187343,3.680936634,5.031256928,0.195581689,4.159033957,3.988812184
ENSG00000231475.3,na,0.740699636,3.860222766,8.532575162,0.824717783,0.357171106,0.498969094,4.7453718,4.321272271,2.820568886,0.670044408,0.536825565,2.203435865,4.947821623,0.407401043,0.44810297,1.706049101,3.538940082,2.601495187,0,0.901009649,4.494689059,8.9784053,4.518300447,1.258069959,3.265627751
ENSG00000254709.5,na,2.319304868,4.104040835,5.979025624,0.788852714,0.326528514,0.627436354,4.177247318,6.130431321,2.488480198,0.352687573,3.096102969,2.621982383,4.704979852,0.72712261,0.11138484,1.77159213,3.650745778,2.74795219,0.158604613,0.330495051,5.256504769,8.571813901,4.38018952,1.402460876,7.284712971
ENSG00000170323.7,na,0.42097199,0.127145526,6.996191957,5.813625925,7.439415233,0.690578697,4.597159093,5.927819241,8.408169861,0.103833354,2.667982049,4.123189826,2.025126576,0.933838501,3.22734063,0.312655647,3.018868019,4.119269938,1.308698674,4.963557998,3.607128945,0.25728112,3.526477847,3.500465011,3.983575451
ENSG00000252621.1,na,4.776872589,2.619314059,0,2.053339256,0,2.659444752,4.481013363,4.475909762,6.604221006,4.173692863,4.675535995,4.088336502,0.640280472,5.80992504,0,3.100198909,4.437429237,6.73746029,3.173287412,2.541326171,0,0,5.807125681,1.917249481,0.81253416
ENSG00000211950.2,na,1.1049172,2.393925674,6.549001529,0.357361013,0.295751355,0.674272974,4.11690999,2.058048924,2.237649609,0.051316595,2.650993835,4.029346426,4.355719027,0.3469088,0,0.410101314,3.364750493,2.546757364,0,0.718243619,5.340406083,5.580713704,7.786490189,0.604327069,5.592868371
ENSG00000211648.2,na,2.529376967,4.139299084,6.715608774,1.456073369,0.811410541,0.849756825,5.801865539,4.078998219,4.371286409,4.66823781,3.615692196,3.428872532,5.378999369,1.069026171,0.273731263,1.684101683,5.599731539,3.578463213,0.035915822,1.684892202,10.55925209,8.994825469,5.409570952,2.053909332,9.17687417
ENSG00000211638.2,na,1.071571331,0.283879194,7.178511297,1.891694885,0.045817452,0,6.020639419,2.24477778,2.736962105,0.71989251,2.655576817,3.109491941,6.456046469,0.139074617,0,1.238778372,4.450259241,3.47573236,0,1.106284594,4.982361207,9.02750553,5.498372676,2.940655293,1.905460292
ENSG00000244437.1,na,1.907586967,4.411528719,9.088751905,1.57478871,0.97611525,0.607131842,4.930577628,4.693177954,3.460157529,0.454571348,3.765948666,4.872927842,5.518406624,1.074407796,0.214525009,2.191162386,4.658294668,4.074308141,0.158410421,1.137408945,4.6889151,8.66374169,4.981284635,4.739278397,7.79542951
ENSG00000211959.2,na,3.116270959,5.111065101,9.414550387,2.659908727,0.587771932,1.6232116,6.613195609,6.491770252,5.065472998,2.159214344,3.795047834,5.500098993,6.857768618,2.510695219,0.450819405,3.777993014,5.832166988,3.785249149,0,1.698720786,4.627218519,8.395456717,6.273876647,2.575175791,7.084690639
ENSG00000224650.2,na,1.619207216,2.785323854,7.732985609,1.687542482,0.241307638,0.300713488,5.052767042,3.723735042,4.790070958,0.105758232,3.345087901,2.755530914,5.16954996,0.651671607,0.034418392,1.025671157,3.778423403,4.132793807,0,1.090403718,3.926832967,8.510105206,5.370342714,1.509648276,7.409245873
ENSG00000108244.15,na,1.657107603,1.132371413,7.537366252,0.954822682,0.304243198,3.650770982,1.414128443,3.524804865,2.717271568,0.872463716,0.791862774,5.88653275,4.044858715,4.352433814,1.059478324,4.800100902,2.939166966,2.766200649,0.055040432,5.116055097,7.122121104,4.912552048,5.114328713,6.430314986,3.357546475
ENSG00000197977.3,na,0.326061059,0.296853254,0.695000437,6.491383818,4.805386042,0.548812076,2.471733676,0.359251997,2.964581503,3.291442757,2.364897731,4.242863882,0.82268587,6.855334616,0.195822087,0.259676109,2.531597235,1.982283874,6.32955182,4.656955136,0.143178153,3.165106701,4.342484302,5.583863113,0.659298332
ENSG00000211651.3,na,2.845124916,4.691623183,7.351093618,1.522548346,0.754066146,1.7853241,5.735986231,4.847075323,4.799565001,2.317159965,5.293321716,3.518304943,6.659201298,1.4031299,0.165289952,1.61997738,5.436846757,3.659593527,0.610936857,0.932438383,6.207076192,10.23613014,4.981469663,2.211120549,9.261714514
ENSG00000186910.3,na,5.881623021,4.315331895,0.060448489,6.607401922,0.600167991,1.502907817,2.50705735,0.044698659,4.212924268,1.227140984,4.740610933,2.259619615,0.357292119,5.230391507,0,4.894662063,1.011026252,5.815801272,0.488667085,3.125169636,0.248971287,0,2.212739564,2.853893222,1.312801663
ENSG00000172724.10,na,0.176895054,1.110155318,5.691554597,2.101714251,1.523075417,0.336425148,4.215943233,4.021746889,5.29551734,0.080604273,4.450060698,4.979129732,2.337179753,0.62218505,0.348911578,0.266510987,6.926735284,2.578838882,0,2.942782045,2.974167588,3.016665,6.389836733,2.568993016,5.703416856
ENSG00000164128.5,na,0.190866475,2.645089912,1.472680431,4.042027636,4.370417263,0.12581874,2.260023391,0.298234835,5.50796363,5.65158154,4.237883141,2.287805316,0.313320111,7.226974267,0.048104163,2.669241825,5.358093697,1.752083244,1.647489143,1.360028538,2.868286845,0.399173098,4.96346295,0.567861801,0.376887127
ENSG00000233622.1,na,4.907563367,3.709373528,0.981713933,3.557703452,4.846384543,0.562085684,1.751164148,1.451520047,2.359807635,5.386299241,3.129461161,7.113797038,1.134560216,2.949964722,0.493727579,2.802500978,3.900707939,5.931216359,0.281630076,0.766902253,0.857055934,0.498141509,4.31037537,6.398031783,6.505583644
ENSG00000007062.10,na,4.938258992,0.135685636,4.451905899,0.22218574,0.542444873,0.822594259,1.879030343,0.510812266,1.85382891,0.211825415,0.514217979,4.382041864,2.45856855,0.063621718,0.812995396,5.190773769,4.331829881,1.099838622,0.241436123,0.342011156,6.262917493,5.48650594,3.530046866,0.540085352,4.640437228
ENSG00000136457.8,na,1.675210852,0.52142908,0.445907311,0.92411743,6.054900728,4.011575674,5.014397128,0.280707769,3.524026499,1.245472181,0.214869107,3.911232692,4.655035537,7.780278495,0.210759016,0.925889287,1.612589153,6.450256227,0.008190476,1.843934567,0.15796531,0.024042096,3.049335309,5.097005793,4.325080191
ENSG00000211955.2,na,1.919472543,1.681777469,5.038787697,0.156879497,0.128274248,0.429964017,4.808796147,4.483700971,3.359650351,0.950323487,0.153039736,3.742528061,4.326919573,0.046005289,0.445419333,0.655160691,3.576808584,3.455490659,0,1.032740402,3.70498482,9.179735562,5.196497711,3.583238668,8.038536699
ENSG00000163993.6,na,5.320470862,2.347534708,0.570654441,5.460672549,7.870547072,1.277485539,1.805236258,2.294786765,0.887611528,4.424578006,0.27172646,4.113703697,4.568003247,7.578543657,10.9455088,3.312980039,0.95060737,4.902734667,4.537175164,4.011036652,6.91610398,0.558901644,1.01689556,0.551263281,1.571183844
