gene_id,Groups,TCGA.AC.A2FM,TCGA.BH.A1EN,TCGA.BH.A1EO,TCGA.BH.A1ET,TCGA.BH.A1EV,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FG,TCGA.BH.A1FJ,TCGA.BH.A1FM,TCGA.BH.A1FN,TCGA.BH.A204,TCGA.BH.A1F0,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A208,TCGA.BH.A209
,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
,,Early,Early,Late,Late,Early,Early,Early,Late,Early,Early,Early,Late,Early,Late,Late,Early,Late
,,LumB,Her2,LumB,LumA,Her2,LumB,LumB,LumA,LumB,LumB,LumB,LumB,Basal,Basal,Basal,Her2,LumB
ENSG00000091831.20>ESR1,na,6.802747441,0.828425547,5.458923772,6.638693594,4.951919927,3.827333783,6.48784682,7.227124837,5.993228997,6.137900335,3.938919792,7.184880844,0.799651272,0.578191811,0.371037511,0.607995737,4.827515706
ENSG00000118785.12>SPP1,na,2.363286728,6.781378922,8.339189153,4.954774144,7.800645466,7.76456356,7.941962193,5.909938548,5.303437094,8.878472949,8.435239143,4.741597683,9.030085976,9.074621343,7.560123769,4.404242248,6.107164999
ENSG00000157601.12>MX1,na,2.443604225,1.682907749,2.884807101,2.18851118,3.200630553,2.716764236,5.081323834,4.608267591,5.541049616,2.26771323,6.134535244,0.957450801,6.43815936,5.515188771,4.472817884,2.857869104,6.218820611
ENSG00000263639.4>MSMB,na,6.286938699,3.850349295,0.766084131,2.377314075,3.743634562,6.324121229,0.320602874,1.947121418,4.670604423,3.46104683,0.63161812,3.004912107,0.254055158,0.509755393,0.206479473,2.256451317,0.079106161
ENSG00000186377.7>CYP4X1,na,2.778565772,4.63100791,6.284838421,5.474271947,5.320153667,2.098303966,4.064728667,0.330853691,4.470720239,2.846242649,5.59701595,0.816395611,3.133387313,0.24105195,1.213606845,1.273134124,4.746155164
ENSG00000157303.9>SUSD3,na,6.863998408,0.418608536,4.871863418,6.466654382,3.598711848,3.83106547,5.025955787,8.23063326,4.787379105,2.232651609,4.118480324,0.155390166,2.797166793,3.136866101,4.536896529,1.269604897,5.758175193
ENSG00000211670.2>IGLV3-9,na,0,0.043684441,0.157095986,1.664653151,3.191412984,0,1.798592447,0.582047836,0,0.090264815,0.475942335,0,5.530865202,3.942358553,3.140235492,3.467783035,3.397026957
ENSG00000274576.2>IGHV2-70,na,1.010190855,0.109929764,0.103087093,1.707201535,2.378420368,0.200707257,0.29630911,0.955017142,0.209188808,0.414207853,1.621051851,0.040762838,3.015452569,3.529653002,3.563997368,3.711615569,3.401404007
ENSG00000184613.9>NELL2,na,2.714123536,0.07443437,0.416136703,2.803736754,0.144290715,5.099592847,4.839739056,4.145691966,2.24662126,5.550102896,1.651708134,5.326638145,1.138216469,0.561750552,3.07171635,0.22919553,3.338704753
ENSG00000186081.10>KRT5,na,3.058788122,0.009496413,0.941520311,3.132810172,1.07450505,0.048567754,0.049443425,2.292856744,1.092430549,0.297312062,1.334404773,0.050822594,4.998899843,5.257651495,2.633855364,6.47464411,0.10339951
ENSG00000253755.1>IGHGP,na,4.777278035,0.268465552,0.856277411,2.486562221,2.482576343,0.422459149,0.935322177,3.385709093,0.881051911,1.095602255,1.793380743,0.709970302,7.177146085,7.211504706,6.967173463,3.262142522,6.684042479
ENSG00000128422.14>KRT17,na,4.858525806,0.016029283,1.478867244,2.690394889,1.939826718,0.480185078,0.425654188,2.909584484,2.099732928,0.317740903,1.984077534,0.265671981,5.646518588,5.921809385,3.06014937,8.465068769,0.061737696
ENSG00000187608.7>ISG15,na,5.053153435,3.001982258,3.948664818,3.035665955,4.781634871,2.771583769,7.204804087,7.089676905,6.56567833,2.413821664,7.242728933,1.385090401,7.70605273,7.396729273,5.861840863,4.132295419,6.797800581
ENSG00000211452.9>DIO1,na,0.110432805,0.298411908,4.335183111,0.127376053,2.248896249,0.691242932,0.237370552,7.16822566,5.117192097,0.392909038,3.414390605,0.635042576,1.688560281,3.444749705,0.056318629,0.543767871,3.469101146
ENSG00000211899.6>IGHM,na,3.562312336,0.751595895,2.101769716,5.460537958,0.89329058,0.539917446,4.990048334,3.811890829,5.387477645,0.57232993,4.40967049,0.394131792,10.52366046,6.153105634,10.0523256,6.584041875,8.820801207
ENSG00000150667.6>FSIP1,na,4.230581891,0.144903936,2.199839297,3.819984668,0.963674124,2.984975809,0.773937616,4.142049803,3.874061621,5.381742118,1.501630812,3.798624387,0.169727643,0.07718391,0.079207775,0.247817719,0.513558405
ENSG00000137745.10>MMP13,na,0.225124075,1.26917906,6.590410644,1.600660994,4.195993304,7.990606524,6.924309327,3.295296366,4.387705267,6.596474785,4.316825961,0.951580975,3.012929187,1.050283768,1.65429553,4.713937558,4.630680764
ENSG00000162738.5>VANGL2,na,0.471256511,0.419064351,3.002977428,3.811551074,4.397064122,0.7638074,1.155697391,0.933234935,4.580460537,1.238809038,4.257201747,0.502747077,3.629921782,2.304354468,4.952117333,2.302364445,0.540414154
ENSG00000151365.2>THRSP,na,2.406421463,1.401511927,1.276772699,1.468478626,1.619207216,5.054208321,4.182798863,4.27186953,0.236870424,4.800871779,0.638138769,0.672870935,1.361253954,0.616197161,0.018487032,0.814722134,2.996376847
ENSG00000169245.5>CXCL10,na,2.272367972,2.026129967,5.052087119,3.840587882,3.079865348,2.843910359,6.135765579,4.926820853,2.514629813,3.217498594,6.697951406,2.355502901,8.510474918,6.564951155,8.832544637,3.869072687,7.641448112
ENSG00000047457.12>CP,na,0.379447804,0.89871966,4.598149791,0.255118303,0.684038826,4.67307501,0.413479307,1.179146926,0.016474503,0.816267553,2.266699926,0.028125505,3.513615806,1.548107832,0.500844312,0.805279588,3.576891408
ENSG00000163220.10>S100A9,na,2.565491893,1.971925794,5.148416012,1.544274331,7.101351388,6.148594501,2.550127665,3.534597249,1.668260741,5.79374234,5.456017218,2.463695168,7.55088682,11.24769884,3.765045953,4.575547806,5.408576189
ENSG00000134824.12>FADS2,na,1.108029145,0.461122357,1.429253981,1.115867877,3.799435362,5.236402327,1.524991477,1.81262976,6.263395571,4.873040318,4.518460365,1.427468259,3.526380871,1.225575066,5.022708522,3.31577531,4.309251392
ENSG00000153002.10>CPB1,na,0.414448266,0.035413989,1.271118501,7.901135308,0.012763746,0.213236132,0.213903016,1.654387601,0.045211111,3.160422371,2.824059107,9.85145207,0.062533448,0.107268391,0,0.144119162,0.034655841
ENSG00000156689.5>GLYATL2,na,0.182292184,0.043824901,0.69631499,1.042699555,0.855039316,4.679866429,2.622657211,0.282211815,0.957669951,0.789715757,4.362354187,1.84172809,4.154060895,1.774073635,0.694051219,6.498240952,0.974968374
ENSG00000113739.9>STC2,na,8.091530833,0.624035703,6.365902857,6.63760446,4.138702452,1.578195546,5.812481585,8.447241393,7.753109614,3.257857969,3.877480713,5.484890314,2.15466662,4.509500146,2.193044418,1.431453101,5.056623231
ENSG00000003989.15>SLC7A2,na,5.18700065,3.41605583,4.481833212,5.9692578,4.572356429,3.653768146,1.690908802,4.707394743,0.363112698,7.694954282,5.690047892,5.736704593,2.352379837,0.919128293,0.36434835,2.18973204,3.769887232
ENSG00000101443.16>WFDC2,na,1.529465754,0.180549383,0.206015743,8.402058461,4.203097388,2.532279618,3.716668956,6.970513403,5.17817886,4.906897792,5.949942867,0,6.096414295,4.305676965,2.189219568,4.26113549,0.547460347
ENSG00000105048.15>TNNT1,na,4.166678531,4.066844516,3.051688477,2.090863081,1.806437947,0.740465454,3.499259588,0.849617921,4.189005852,3.745725443,5.158695627,3.976304008,0.183659027,0.565816982,4.067071138,0.136278682,2.796173584
ENSG00000211593.2>IGKJ5,na,0,0,0,0.636280944,0.530624319,0,0,0,0,0,0,0,6.685646001,2.397208425,5.172435571,2.082084674,4.689955614
ENSG00000211669.2>IGLV3-10,na,0.27950108,1.045980761,0.425977025,3.146996042,1.236765946,0.049085073,2.462352491,2.058495976,0.239885536,2.147771004,0.861429196,0.639838678,6.640968811,2.275412884,12.34360765,4.858898112,7.683221985
ENSG00000235123.4>DSCAM-AS1,na,1.312287586,6.523488232,4.648953062,0,1.182745054,3.167056286,0.106886684,3.167757959,0.044853004,1.633764632,0.018251205,0.209875137,0,0.018772007,0,0,2.982812865
ENSG00000242265.4>PEG10,na,7.982064536,0.835070929,4.784733437,1.672921203,0.187644136,2.642587823,6.874752476,0.72313686,0.1541192,5.056727296,4.305040072,4.497966625,5.959540965,6.803185613,3.831352833,1.452214708,2.529522412
ENSG00000211652.2>IGLV7-43,na,0.51466326,0,0.096092928,2.985690963,1.265495953,0,0.145357413,1.371207641,0,0.43071285,1.300080738,0,5.337205084,2.147338951,12.05204347,4.527694033,7.798037896
ENSG00000100867.13>DHRS2,na,7.22909659,0.005401871,0.233235984,1.757924163,0.996311342,3.713258093,0.911041369,7.935554376,0.837826854,6.447330024,0.103685429,0.345054649,0.037690084,0.217241438,0.059465757,0.158193286,0.150690937
ENSG00000211937.3>IGHV2-5,na,0.120776271,0.053101955,0.506806841,2.251397367,0.487708283,0,0.147915784,1.387504068,1.150040729,0.055711175,0.162417192,0,4.829325566,4.060967497,9.455489677,3.40481181,7.498914611
ENSG00000166106.3>ADAMTS15,na,4.61744029,0.330349036,2.475612122,5.27938561,4.611245637,1.201547752,2.180234693,5.005674075,4.152714297,0.214156422,0.677583371,5.636647146,2.085231652,0.527136334,0.25034609,0.686429734,4.48231052
ENSG00000162989.4>KCNJ3,na,0.352587487,0.0040296,0.015021456,3.553856755,0.009587779,3.366983841,0.007725996,5.091333721,0.069854274,6.434961625,0.031710768,2.250950866,0.029663837,0.013133121,0,0.06834007,0.023494476
ENSG00000121270.14>ABCC11,na,0.219102569,1.042815205,0.434413652,1.614163634,3.739624701,3.811084224,0.9112242,4.066458293,4.318327803,0.204150215,1.622749092,0.143770986,0.041324493,0.213989295,3.491386811,1.130635087,0.268763962
ENSG00000211649.3>IGLV7-46,na,0.95832555,0,0.096092928,2.776981012,1.529449789,0.313697886,0.050097475,1.156930082,0.149026876,0.05471721,1.928980106,0,9.639489019,3.458042189,4.149999024,4.192012166,3.225775464
ENSG00000278621.1>CTD-2033D15.3,na,5.404382458,0.281609909,1.493052353,4.019468575,0.850321013,2.516992164,0.785896487,4.43986261,4.552220949,5.588223642,1.13675326,4.947738183,0.748811493,0.338311666,0.264827481,0.401921579,0.480679486
ENSG00000213058.3>RP4-765C7.2,na,0.127575459,3.603519002,2.732276964,0.198503426,2.983430715,2.076598103,3.487032386,3.477629871,0,0,3.023009193,0.264434436,4.264687825,0,0.059924155,0.175167724,0.159003723
ENSG00000238178.5>RP11-431J24.2,na,0.148358889,0.065579435,1.061877189,4.523383889,2.61203385,0.349334512,0.277435202,2.984836966,0.14157399,6.311140778,1.582715232,0.799610177,0.119491663,0.155795209,0.052780072,0.280055521,3.510480358
ENSG00000188488.12>SERPINA5,na,7.020596152,1.532148774,2.909109831,4.836720723,3.61366791,3.243646616,4.647212513,3.369906534,4.319816424,2.242877966,0.899221462,4.12877876,0.966166071,0.344874045,0.039946207,1.277584297,2.740291484
ENSG00000241294.1>IGKV2-24,na,0.7090678,0.05149686,0.626611661,3.400516004,0.474918624,0.141120003,0.231935312,1.094730021,0.363417529,0.15637037,0.429195604,0,6.623088488,3.12478099,7.693426518,3.859076995,6.113957951
ENSG00000239855.1>IGKV1-6,na,0.761184368,0.200609411,0.097315602,2.920037649,1.353853769,0.909869862,2.053244453,1.426606949,0.102325021,0.516827347,0.775009366,1.418948316,5.918895593,4.218783919,5.439423462,5.211836709,5.159323979
ENSG00000189058.7>APOD,na,7.939942453,5.758844114,5.602595131,8.367851281,6.675098818,8.009795725,3.711413298,5.458237246,1.873185535,4.58032887,2.478177233,2.89793368,5.652121682,5.652779719,0.726566401,5.648575421,4.3651637
ENSG00000185686.16>PRAME,na,0,0.03742445,0.020126858,0.047509478,3.352474505,0.005096376,0,0.005825358,0.249350227,3.376669751,5.160173322,0,4.710826179,3.355664533,2.400403275,0.017506519,4.445034698
ENSG00000069535.13>MAOB,na,1.674499242,0.361017515,7.429315509,2.54185776,4.496562316,2.664873675,3.639564724,2.148627048,0.610265873,3.705525922,3.170005236,0.34045494,2.89479797,2.792916377,1.293194608,2.646330058,3.836919789
ENSG00000211650.2>IGLV5-45,na,0.543272165,0,0.26348991,1.514517395,0.595142159,0.182182043,0.185317605,1.182435547,0.233748999,0.775896905,0,0,3.635500006,1.685990505,6.575205683,2.993730981,5.577885456
ENSG00000112936.17>C7,na,1.671997554,0.908006275,2.656586366,2.630501488,0.146308333,4.125464593,0.069685349,1.105795177,0.184426548,0.012279991,0.006207471,0.261099875,4.662294502,1.479038914,0.012492243,0.843300235,2.105148347
ENSG00000180730.4>SHISA2,na,0.558929206,0.51214047,6.202841414,1.401852666,3.994929032,7.455919492,1.09868111,3.861755517,3.822723817,4.480552762,5.300863096,1.531298791,1.940237157,0.439818898,0.795650414,1.493419056,0.692159951
ENSG00000171428.12>NAT1,na,6.5012218,1.867258795,4.866616914,8.074000087,6.710548505,4.794497239,3.339253456,5.833705283,7.540335429,6.593367791,3.543932276,5.836393326,1.353336384,0.958584807,0.572875165,1.275499709,2.762560853
ENSG00000235584.2>AC008268.1,na,3.897987727,0,4.042124679,5.212787328,2.887709418,2.300910982,1.186822422,5.833664084,5.196471523,0.498037075,0.312102893,4.978266214,0.01350784,0,0,0.077126331,2.176005963
ENSG00000171236.9>LRG1,na,0.43608734,0.4018225,3.307985974,4.912580367,5.046809436,4.133963615,1.749373129,6.748925697,0.274414692,3.183460101,2.826964077,0.836660543,2.519537883,1.946517641,0.225451361,0.715758735,1.956451315
ENSG00000126010.5>GRPR,na,0.24880146,0.102282477,0.952151225,4.633187715,2.863753858,0.391370452,0.225590453,2.994172425,0.36691066,6.142808364,1.944385211,0.968889242,0.113504638,0.051067778,0.011279498,0.363676605,3.68400899
ENSG00000211956.2>IGHV4-34,na,1.051527495,0.360025962,1.33612153,2.623092651,1.968663172,0.520210761,0.626819493,1.921221741,0.793424411,1.029817176,1.396597565,0.206507305,6.728993877,3.869015108,8.743781742,5.006622676,7.785696795
ENSG00000211951.2>IGHV2-26,na,0.562158992,0,0.273568167,1.707849595,1.274315104,0.04971826,0,1.085744941,0.286795483,0.475721224,0.306197869,0,6.549433355,2.272311197,7.013010736,3.059781238,3.689322937
ENSG00000165272.13>AQP3,na,0.542555157,5.421039623,1.35483669,5.048744504,5.129028237,1.568725323,0.813378894,4.619303679,6.536284119,1.140528433,2.447184718,0.403113673,5.457557857,1.996742431,2.081298762,5.616164271,2.564473959
ENSG00000240864.3>IGKV1-16,na,1.524753167,0.104318551,0.189414186,3.182712352,1.611535527,0.545408569,0.238720977,2.379140518,0.151646498,0.519123853,1.24509883,0.183590175,9.839218456,3.984822597,6.289569694,5.119889818,6.173880038
ENSG00000188505.4>NCCRP1,na,0.08189106,5.128023448,0.416998347,0.322222876,2.734177259,3.811624037,0.114408877,1.008307238,3.917107791,6.929492256,2.175764882,0.029625406,4.833555938,7.530731887,2.6599055,6.282207233,1.643380388
ENSG00000138755.5>CXCL9,na,3.037331626,1.646641884,5.024121192,4.255246575,1.967185285,1.499944695,2.20150183,2.200201017,0.864409767,1.702250035,2.729083401,1.627292551,5.793980723,4.572144666,6.773975795,4.112124412,7.707366182
ENSG00000111341.8>MGP,na,7.328618747,4.641700005,8.475602042,10.38052591,10.32101995,8.151532903,6.284535761,13.03288572,5.14514565,6.021775084,9.654239352,11.96607178,8.952489428,6.975443402,3.687276909,8.690227885,6.810894231
ENSG00000240382.3>IGKV1-17,na,0.905503089,0,0.189414186,3.081876639,1.94867577,0.992441635,1.389299744,2.321995952,1.330423943,0.772885622,2.466785319,0.03863469,4.177781743,5.289958204,4.608336123,5.386963806,6.490482438
ENSG00000211947.2>IGHV3-21,na,0.941949084,0.758851401,0.747032489,3.622439061,2.277998432,0.489413646,1.0753932,1.397213006,0.777795344,0.352624298,1.554778088,0,8.130650217,4.150278957,9.76686614,7.981241949,9.295300191
ENSG00000211653.2>IGLV1-40,na,2.920090244,0.467842028,1.951096291,4.544240345,3.138025102,1.647769331,1.487971731,4.274326278,4.893362195,3.02979511,5.369440656,0.265027963,7.814284559,6.29832373,8.177193994,6.480370567,7.190402539
ENSG00000211962.2>IGHV1-46,na,0.488656219,0,1.777796745,3.001915968,1.501391252,0.192531323,0.522212886,1.951653794,1.076356267,0.184378058,1.724088216,0.170317208,6.407506945,2.547417861,4.513758123,4.981123984,5.230236758
ENSG00000260318.1>COX6CP1,na,0.690713233,0.178665876,0,0.710895865,2.998726386,0.45712875,0.250746035,7.904627122,3.372056442,0.635765895,3.959800532,8.091463455,0.476824078,3.503968987,4.228535735,0,5.026808048
ENSG00000134184.11>GSTM1,na,0.99425069,0.016187919,1.471664765,0.087992686,1.22543772,5.529260743,0.112678299,6.214416863,5.192569714,4.458810602,0.038290838,3.673826752,0.076525349,0.013245011,1.631113142,0.110366963,3.739688081
ENSG00000186847.5>KRT14,na,4.403569942,0.017817208,0.802404397,3.326452359,0.911739581,0.15221651,0.017106697,3.50147294,1.23454444,0.281322233,1.410743709,0.553624278,5.567285224,3.072901663,1.05333089,6.62296329,0
ENSG00000104332.10>SFRP1,na,2.016834274,0.431123626,2.235526785,3.977333856,0.770698061,2.274553451,0.242293375,2.169926694,0.589309145,0.412883806,1.307941733,0.17817045,7.632893881,7.191839091,2.966845653,4.686076934,1.346821137
ENSG00000211640.3>IGLV6-57,na,0.906258529,0.607124757,0.554042735,3.133638524,2.088779249,0.514862179,0.360499186,2.107585462,1.549820966,0.779593195,2.172019414,0.092032935,4.52136579,8.497859234,10.11310587,5.719311645,7.033872756
ENSG00000211663.2>IGLV3-19,na,2.391284294,0.645139568,1.134693006,3.935784265,3.187524008,0.191233085,1.945117032,3.988092882,2.395063534,1.410331454,2.339767354,0.407689663,7.70068981,9.328838506,11.68996489,6.932473001,8.225841848
ENSG00000142973.11>CYP4B1,na,0.431027948,0.254008544,4.469374148,1.94794965,2.517565617,0.177946586,4.859843169,2.851960603,3.975656433,1.062273102,6.135895133,0.826928055,0.641343196,0.288025985,0.012571329,3.555584117,4.265540596
ENSG00000207834.1>AC244250.2,na,0,0,0.35187343,2.338914571,3.772919623,0.354238573,0.511086135,4.159033957,0,0.696081538,0.95485918,0,4.951130649,3.680936634,5.031256928,7.30947144,3.988812184
ENSG00000231475.3>IGHV4-31,na,0.824717783,0.44810297,0.901009649,2.601495187,0.740699636,0.357171106,0.498969094,1.258069959,0.407401043,0.670044408,1.706049101,0,8.532575162,4.494689059,8.9784053,4.947821623,3.265627751
ENSG00000254709.5>IGLL5,na,0.788852714,0.11138484,0.330495051,2.74795219,2.319304868,0.326528514,0.627436354,1.402460876,0.72712261,0.352687573,1.77159213,0.158604613,5.979025624,5.256504769,8.571813901,4.704979852,7.284712971
ENSG00000170323.7>FABP4,na,5.813625925,3.22734063,4.963557998,4.119269938,0.42097199,7.439415233,0.690578697,3.500465011,0.933838501,0.103833354,0.312655647,1.308698674,6.996191957,3.607128945,0.25728112,2.025126576,3.983575451
ENSG00000252621.1>Y_RNA,na,2.053339256,0,2.541326171,6.73746029,4.776872589,0,2.659444752,1.917249481,5.80992504,4.173692863,3.100198909,3.173287412,0,0,0,0.640280472,0.81253416
ENSG00000211950.2>IGHV1-24,na,0.357361013,0,0.718243619,2.546757364,1.1049172,0.295751355,0.674272974,0.604327069,0.3469088,0.051316595,0.410101314,0,6.549001529,5.340406083,5.580713704,4.355719027,5.592868371
ENSG00000211648.2>IGLV1-47,na,1.456073369,0.273731263,1.684892202,3.578463213,2.529376967,0.811410541,0.849756825,2.053909332,1.069026171,4.66823781,1.684101683,0.035915822,6.715608774,10.55925209,8.994825469,5.378999369,9.17687417
ENSG00000211638.2>IGLV8-61,na,1.891694885,0,1.106284594,3.47573236,1.071571331,0.045817452,0,2.940655293,0.139074617,0.71989251,1.238778372,0,7.178511297,4.982361207,9.02750553,6.456046469,1.905460292
ENSG00000244437.1>IGKV3-15,na,1.57478871,0.214525009,1.137408945,4.074308141,1.907586967,0.97611525,0.607131842,4.739278397,1.074407796,0.454571348,2.191162386,0.158410421,9.088751905,4.6889151,8.66374169,5.518406624,7.79542951
ENSG00000211959.2>IGHV4-39,na,2.659908727,0.450819405,1.698720786,3.785249149,3.116270959,0.587771932,1.6232116,2.575175791,2.510695219,2.159214344,3.777993014,0,9.414550387,4.627218519,8.395456717,6.857768618,7.084690639
ENSG00000224650.2>IGHV3-74,na,1.687542482,0.034418392,1.090403718,4.132793807,1.619207216,0.241307638,0.300713488,1.509648276,0.651671607,0.105758232,1.025671157,0,7.732985609,3.926832967,8.510105206,5.16954996,7.409245873
ENSG00000108244.15>KRT23,na,0.954822682,1.059478324,5.116055097,2.766200649,1.657107603,0.304243198,3.650770982,6.430314986,4.352433814,0.872463716,4.800100902,0.055040432,7.537366252,7.122121104,4.912552048,4.044858715,3.357546475
ENSG00000197977.3>ELOVL2,na,6.491383818,0.195822087,4.656955136,1.982283874,0.326061059,4.805386042,0.548812076,5.583863113,6.855334616,3.291442757,0.259676109,6.32955182,0.695000437,0.143178153,3.165106701,0.82268587,0.659298332
ENSG00000211651.3>IGLV1-44,na,1.522548346,0.165289952,0.932438383,3.659593527,2.845124916,0.754066146,1.7853241,2.211120549,1.4031299,2.317159965,1.61997738,0.610936857,7.351093618,6.207076192,10.23613014,6.659201298,9.261714514
ENSG00000186910.3>SERPINA11,na,6.607401922,0,3.125169636,5.815801272,5.881623021,0.600167991,1.502907817,2.853893222,5.230391507,1.227140984,4.894662063,0.488667085,0.060448489,0.248971287,0,0.357292119,1.312801663
ENSG00000172724.10>CCL19,na,2.101714251,0.348911578,2.942782045,2.578838882,0.176895054,1.523075417,0.336425148,2.568993016,0.62218505,0.080604273,0.266510987,0,5.691554597,2.974167588,3.016665,2.337179753,5.703416856
ENSG00000164128.5>NPY1R,na,4.042027636,0.048104163,1.360028538,1.752083244,0.190866475,4.370417263,0.12581874,0.567861801,7.226974267,5.65158154,2.669241825,1.647489143,1.472680431,2.868286845,0.399173098,0.313320111,0.376887127
ENSG00000233622.1>CYP2T1P,na,3.557703452,0.493727579,0.766902253,5.931216359,4.907563367,4.846384543,0.562085684,6.398031783,2.949964722,5.386299241,2.802500978,0.281630076,0.981713933,0.857055934,0.498141509,1.134560216,6.505583644
ENSG00000007062.10>PROM1,na,0.22218574,0.812995396,0.342011156,1.099838622,4.938258992,0.542444873,0.822594259,0.540085352,0.063621718,0.211825415,5.190773769,0.241436123,4.451905899,6.262917493,5.48650594,2.45856855,4.640437228
ENSG00000136457.8>CHAD,na,0.92411743,0.210759016,1.843934567,6.450256227,1.675210852,6.054900728,4.011575674,5.097005793,7.780278495,1.245472181,0.925889287,0.008190476,0.445907311,0.15796531,0.024042096,4.655035537,4.325080191
ENSG00000211955.2>IGHV3-33,na,0.156879497,0.445419333,1.032740402,3.455490659,1.919472543,0.128274248,0.429964017,3.583238668,0.046005289,0.950323487,0.655160691,0,5.038787697,3.70498482,9.179735562,4.326919573,8.038536699
ENSG00000163993.6>S100P,na,5.460672549,10.9455088,4.011036652,4.902734667,5.320470862,7.870547072,1.277485539,0.551263281,7.578543657,4.424578006,3.312980039,4.537175164,0.570654441,6.91610398,0.558901644,4.568003247,1.571183844
ENSG00000211666.2>IGLV2-14,na,3.35572065,0.049985961,1.939743933,5.606877682,4.211276795,1.597935901,1.010936186,4.01771146,1.170330722,2.829531578,3.38790554,1.51754219,9.094378011,5.658388764,9.742669641,8.282715535,7.959546267
ENSG00000008196.11>TFAP2B,na,0.373209851,3.354207701,0.042905745,3.846205554,4.851834313,0.128846334,4.260632937,0.126847404,0.035599738,3.221975846,3.497687482,0.002405087,0.185168668,0.30727872,0.003547989,0.613202743,4.164287135
ENSG00000211893.3>IGHG2,na,7.012734939,2.199497012,3.094703651,5.662101854,4.478674315,2.137088569,3.070877579,6.506869808,2.681654007,1.423745692,5.234461635,2.742355761,9.097165013,9.254176354,10.8643024,6.029598424,9.691007781
ENSG00000239951.1>IGKV3-20,na,3.16396675,1.542644718,2.744401109,6.051478579,3.912982395,2.014052878,2.080975669,4.570323367,4.829951577,3.410928651,3.825276982,1.036742755,9.649160932,6.965874986,11.64134784,7.891807393,8.880756523
ENSG00000278196.1>IGLV2-8,na,1.032328768,0.113176655,1.151536641,3.63711202,1.558491908,0.140861943,0.747508359,1.595886757,0.851319065,0.192604492,2.870102473,0.028133142,9.549239126,3.012663318,6.202086752,5.301960315,6.453715188
ENSG00000173467.7>AGR3,na,7.712458163,5.986306974,6.647861785,9.179769007,8.382370355,5.625181929,8.196044329,8.06636606,7.893664628,7.419844632,4.164292118,7.739065979,0.427421049,0.137323813,0.018708711,1.014172765,3.755181636
ENSG00000211679.2>IGLC3,na,3.47832062,1.709310954,2.259458136,5.778501634,4.602406102,1.610224507,2.161757398,5.612844989,2.906707808,2.65881245,5.132352296,0.507844515,10.37743696,9.887045276,9.365350098,6.860688222,9.814501312
ENSG00000211897.6>IGHG3,na,4.83433614,1.635472248,1.516433248,4.182267869,4.405986792,0.799175284,2.401470842,3.930846376,1.920424014,1.717214205,2.772539657,0.61399953,9.03157856,7.977890256,9.498132494,6.774897221,9.859556852
ENSG00000211965.3>IGHV3-49,na,1.331327558,0.12545146,0.698892692,3.391881442,1.267688549,0.455313784,0.462457413,1.396048525,1.417419683,0.251930571,0.253977583,0,5.559302877,4.035269391,6.617909754,4.692035682,6.052819075
ENSG00000241351.2>IGKV3-11,na,3.447108899,1.43975057,2.315937914,4.880834715,6.746931863,1.106455542,2.22263752,4.462999802,3.070388103,4.172859556,2.80976025,0.131422336,10.78322488,6.966076484,10.42951805,7.464811491,9.09723574
ENSG00000106541.10>AGR2,na,10.8973076,10.50220116,6.556303116,7.692855721,7.909117758,8.836944298,9.442389263,9.569671883,9.100025845,3.911751566,4.968954787,9.289026654,0.293601136,0.267340558,0.052767927,4.786561508,5.063024789
ENSG00000019505.6>SYT13,na,4.726461862,5.673628319,0.021005449,4.389645403,0.173376391,0.003548884,3.489676758,0.348397401,4.511472082,2.503334844,4.180124085,5.460147686,0.703795341,0.030487408,0.60331735,0.378759722,4.416385879
ENSG00000105388.13>CEACAM5,na,0.792606691,8.736346948,0.756040258,5.95556161,2.959752625,4.608321319,0.947976425,0.181095589,7.506468435,1.014946297,1.278867889,4.475313555,0.591640096,0.617519396,0.012695541,6.705824963,0.231463818
ENSG00000211896.5>IGHG1,na,3.96957883,1.52113496,3.642494846,4.722883633,5.920521228,1.841740621,2.543352428,5.205473563,3.821341976,3.872104763,4.451673869,0.924896312,11.21751904,11.58473644,13.26018097,7.360287802,11.66157159
ENSG00000186160.4>CYP4Z1,na,0.147290153,0.079707021,5.444219606,6.963277264,2.847044833,2.439349051,0.951391164,0.06476244,1.275203029,3.05302726,6.543933217,0.086348818,1.648856384,0.081389542,0,2.173013169,4.2152796
ENSG00000172551.9>MUCL1,na,3.341459414,6.087618604,3.08548379,1.737209573,3.650173157,5.530693283,0.666928902,0.9747445,3.859821225,0.294208353,0.075945068,0.178007779,2.613531081,5.877063358,1.506454985,11.37463266,3.115163954
ENSG00000256612.6>CYP2B7P,na,0.911662387,0.106644384,1.505888579,5.940678914,4.740181032,1.015996234,2.28974752,5.373310718,5.030937367,3.184759199,5.021580095,1.627726186,0.003731945,0.125933314,0.010709869,0.72262308,3.83059877
ENSG00000151892.13>GFRA1,na,7.461288218,0.220920586,4.856436139,6.677372244,5.338203087,3.69514202,3.109342802,6.233078953,1.966835605,6.172471168,5.249884702,6.016307994,1.971782649,0.487667491,0.27457276,0.589550324,4.231192288
